q_valuepi0=1	p_value	UCSC_RefGene_Accession
0.12998032437059834	0.07276208972524989	NM_181747
0.130033401622496	0.07279990528907927	NM_001135726
0.130033401622496	0.07279990528924435	NM_024567
0.1300600181640542	0.07282291164674748	NM_000665
0.1300600181640542	0.07282291164728777	NM_015831
0.13012937189120152	0.07286579866195496	NM_001040143
0.1301353008021015	0.072873173366217	NM_001037162
0.13015184039286887	0.0728864905396969	NR_029705
0.1301576604768834	0.07290064769611378	NM_015722
0.1301576604768834	0.07290885134828429	NM_001145425
0.1301576604768834	0.07291408292834407	NM_001024934
0.1301576604768834	0.07291408292839352	NM_003931
0.1301576604768834	0.07291408293280281	NM_001024936
0.1301576604768834	0.07291408293493758	NM_001024935
0.13017468462231677	0.07292767587428353	NM_182542
0.13017802490444522	0.07293765948648859	NM_198439
0.13017802490444522	0.07293765949497519	NM_152433
0.13019750962268645	0.07295449626050929	NM_004991
0.13019750962268645	0.07296075709717059	NM_014033
0.13019750962268645	0.07296398005882404	NM_001084392
0.13019750962268645	0.07296690802905519	NM_024582
0.13019750962268645	0.07296886039706055	NR_027790
0.13022914605393787	0.07299470643622721	NM_001161619
0.13022914605393787	0.07299470643622759	NM_020175
0.1302410721627187	0.07300544924930859	NM_138794
0.13027701718487467	0.07302965713756715	NR_030209
0.13028435149153197	0.07303813265907765	NM_007084
0.13028435149153197	0.0730418874676617	NR_003569
0.13030036210229454	0.07305492352678655	NM_012296
0.13030269558738244	0.07306029186436552	NM_018698
0.13033529849017153	0.07308263325322885	NR_027300
0.13043631085398188	0.07314333789615231	NM_024420
0.13045849456901198	0.07315984250180962	NM_007191
0.13049831952600968	0.07319030820303317	NM_031300
0.13049831952600968	0.07319030820303403	NM_001142935
0.13052863165376286	0.07321544298096333	NM_007166
0.13052863165376286	0.07321544298096339	NM_001008660
0.13059345075744178	0.07325587006874258	NM_145254
0.13059771838942308	0.07326640242940408	NM_006710
0.13059771838942308	0.07326640243040951	NM_198189
0.13063423470743532	0.07329095875061009	NM_006794
0.130709278261501	0.07333713384604128	NM_025140
0.13072555746240422	0.07335034083576293	NM_000951
0.13072573291423828	0.07335451249618362	NM_007156
0.13075690165290554	0.07338241620427735	NM_016032
0.13075690165290554	0.07338241620427763	NM_001008222
0.13075690165290554	0.07338422485736072	NM_001010979
0.13090046365393768	0.07348111027069631	NM_005243
0.13090046365393768	0.07348111027162421	NM_013986
0.13090046365393768	0.07348111027283652	NM_001163286
0.13090046365393768	0.07348111027573195	NM_001163285
0.13094934156908242	0.07351262812519965	NM_001128596
0.13095702060366632	0.07352290885010371	NR_026953
0.13095702060366632	0.07352509983976642	NM_005034
0.13098305233867757	0.07354379644615723	NM_025159
0.13103278722766468	0.07358024707183705	NR_015442
0.13103278722766468	0.07358024707183751	NR_024412
0.13103278722766468	0.07358396972032781	NM_024516
0.1310473947634731	0.07359625609823764	NM_004774
0.13106409147082967	0.07360971673090624	NM_015423
0.13110561109587082	0.07365462197895081	NM_001168401
0.13110561109587082	0.07365462197895169	NM_001168399
0.13110561109587082	0.07365462197895382	NM_032621
0.13110561109587082	0.07365462197895467	NM_001168400
0.13110561109587082	0.07366276567717397	NM_002162
0.13110561109587082	0.07366571586251207	NM_001145816
0.13110561109587082	0.07366571586251365	NM_000860
0.13110561109587082	0.0736657158625238	NR_027332
0.1311102923016255	0.07367243133817891	NM_021074
0.13117714607323366	0.07371408454635661	NM_182553
0.13124087937637352	0.07375933358239246	NM_001134852
0.13124087937637352	0.07375933358239603	NM_001134851
0.13124087937637352	0.07376216682841108	NM_001005210
0.1312631167752835	0.07377875501680498	NM_014043
0.13129830311471252	0.07380262317534161	NR_024005
0.13130248987026083	0.07380906773070903	NM_014703
0.13139549172553458	0.07386890787664499	NM_020387
0.13139549172553458	0.07386953502847325	NM_001084393
0.13141173717488783	0.07388276268410532	NM_024334
0.13142743355108952	0.0738956826331841	NM_014003
0.1314365496080066	0.07390490354041525	NM_015871
0.13144835368607374	0.07391563653556966	NM_001004306
0.1315279144564187	0.0739644731136488	NM_004843
0.13158081594490398	0.07400032608204336	NR_024119
0.13158081594490398	0.07400242187965092	NM_015872
0.13165043225414474	0.07404567684363328	NM_032788
0.1317240595609447	0.07409304103228093	NM_000706
0.1317240595609447	0.0740952965430839	NM_014230
0.13175787233675723	0.07412483226100174	NM_020342
0.13175787233675723	0.07412483226311446	NM_001127257
0.13175787233675723	0.07413073785706968	NM_001099225
0.13175787233675723	0.07413073785707064	NM_144609
0.13182634145282912	0.07417336804247486	NM_003717
0.13193590192412633	0.0742391242240854	NM_018285
0.1320762312037614	0.07432631681038497	NM_005360
0.1320762312037614	0.07432631681221209	NM_001031804
0.1320855782179664	0.07433569245880567	NM_138329
0.13218994059471065	0.07439854480470674	NM_002868
0.13233489775606366	0.07448467289835242	NM_022066
0.13233489775606366	0.07449249899859521	NM_018131
0.13233489775606366	0.0744924989985993	NM_001127182
0.13241553628781988	0.07454201701601675	NM_001253
0.1324184542370812	0.07455007931036671	NM_014909
0.1324184542370812	0.07455191156009909	NM_207334
0.13253866109405224	0.07462371801487892	NM_014814
0.13256860541429064	0.07464883894332405	NM_000793
0.13256860541429064	0.07464883894332462	NM_013989
0.13262768181070198	0.0746862370961805	NR_029710
0.13264949498571488	0.0747029103859756	NM_006401
0.13264949498571488	0.07471092015210824	NM_002380
0.13264949498571488	0.07471092015210888	NM_030583
0.13269863873864068	0.0747459959433546	NM_001101391
0.13269863873864068	0.074746868296789	NR_029401
0.13276177681796097	0.07478656954857345	NM_005873
0.13285291229204715	0.07484204693214347	NM_021215
0.13294020672202964	0.07489826551596222	NM_018897
0.13294020672202964	0.07489950825536673	NM_031902
0.13295270977039006	0.07491069516975021	NR_002930
0.13303393170720884	0.07496060388213263	NR_026891
0.13304186702404366	0.0749692205748685	NM_000954
0.133050540432324	0.07497825370034936	NM_006120
0.13305566070936925	0.07498528495202722	NM_002809
0.13311358085560412	0.07502207423556326	NM_080657
0.13312308823564234	0.07503158045412023	NM_178448
0.1331482124937534	0.07504988982401692	NM_014176
0.13315598021613068	0.07505841709011092	NM_001168410
0.13320832091642387	0.07509869254891605	NM_138619
0.13320832091642387	0.07509869254897658	NM_014001
0.13320832091642387	0.07510597659623333	NM_012429
0.13320832091642387	0.07511380459145503	NR_026921
0.13320832091642387	0.07511558775455951	NM_001029859
0.13320832091642387	0.07511617987922843	NM_024636
0.13320832091642387	0.07511697488457156	NM_024589
0.13324879455520314	0.07514395004220795	NM_007147
0.13334167874390024	0.0752004856130303	NM_000645
0.1333464413741924	0.07520732645710279	NM_015891
0.13339084152343317	0.07523652437393866	NM_000735
0.13341189189096636	0.07525255433732672	NM_016155
0.13341660808116723	0.07525937161779309	NM_001044369
0.13349810189495884	0.07530950130268056	NM_001142801
0.13352603741533833	0.0753294208712568	NM_007356
0.13354577369926068	0.07534471628256101	NM_020964
0.13359647006703115	0.0753774811483081	NM_153206
0.13360505098567588	0.07538648558296268	NM_020132
0.13362011335105384	0.07540331130120681	NM_001142447
0.13362011335105384	0.07540331130120695	NM_012069
0.13363690245441034	0.07541694950003988	NM_031456
0.13364737257805145	0.07542702248103215	NM_001364
0.13366470782881712	0.0754409708235556	NM_005496
0.1336806006485662	0.0754582713700192	NM_001008901
0.1336806006485662	0.0754582713700201	NM_176791
0.13373801648634107	0.07549484778098839	NM_000237
0.13376962554559588	0.07551890681768905	NM_138343
0.13376962554559588	0.0755251952042804	NM_017890
0.13376962554559588	0.0755251952042811	NM_152564
0.13380076027490978	0.07554694263543467	NM_001122951
0.13386519953491824	0.07558749753760169	NM_181756
0.13392522321630623	0.07563415023907223	NM_005328
0.13392522321630623	0.07563432862142139	NR_024333
0.13392522321630623	0.07563808176040948	NM_000830
0.13392522321630623	0.07563808176041524	NM_175611
0.1339910100569464	0.0756814897723028	NM_139018
0.1339910100569464	0.07568776161657342	NM_001115016
0.1339910100569464	0.07568776161657574	NM_017991
0.13401684650602422	0.07570653166181278	NM_001033019
0.13403322445112187	0.07572413615466089	NM_207578
0.13403322445112187	0.0757241361546626	NM_002731
0.13405999177102482	0.07574672363382995	NR_024420
0.13405999177102482	0.07574761297363257	NM_152468
0.134078928100841	0.07576249021962833	NM_007149
0.1340808679020479	0.0757677640765109	NM_020177
0.134086531915093	0.07577514268536306	NM_182633
0.1340931938468907	0.07578624333004867	NM_031431
0.1340931938468907	0.07578726376234655	NM_178510
0.13413839506624345	0.07581699029418758	NM_001159388
0.1341481274969469	0.0758266710575844	NR_002712
0.13418179753799772	0.07584988380801255	NM_153263
0.13421993882703018	0.07587562628961203	NM_007006
0.1342456905788653	0.07589436685557835	NM_001035534
0.1343450324902318	0.07595471472970823	NM_001004479
0.13436797269947914	0.07598005233162862	NM_171999
0.13436797269947914	0.07598024454882639	NM_152398
0.13436797269947914	0.07598024454882993	NM_001014446
0.13439020002411856	0.07600118808617179	NM_001040034
0.13439020002411856	0.0760011880861766	NM_001780
0.13445694606153288	0.07604731366438143	NM_001136050
0.13445694606153288	0.07604731366950036	NM_138452
0.1344753479096225	0.07606457227329236	NM_130899
0.1344753479096225	0.0760661016374178	NR_002581
0.13459889016380255	0.07614017732049091	NM_002080
0.1346057513792474	0.07615244680603776	NM_015428
0.1346057513792474	0.07615244680603836	NM_001006656
0.1346081722853512	0.07615801060501674	NM_007271
0.13463653296584152	0.07618244652094074	NM_001100623
0.13463653296584152	0.07618244652145828	NM_017958
0.13467546183516751	0.07620867023083683	NR_002330
0.13476201546261135	0.07626184722477558	NM_001145029
0.13479859089147483	0.07629094550235979	NM_001025780
0.13479859089147483	0.07629094550236022	NM_016014
0.13480268121096609	0.07630145714876073	NM_001031725
0.13480268121096609	0.07630586120644381	NR_002556
0.13480268121096609	0.07630586120644423	NR_002557
0.13482998191575368	0.07632551602933299	NM_032889
0.134839071053279	0.07633906403184372	NM_001144755
0.134839071053279	0.07633906403184644	NM_001080416
0.13497540463806362	0.07642045484134898	NM_005332
0.1350346887725362	0.07645822784241689	NM_015308
0.13509458267250912	0.07649634981328311	NM_138424
0.1351115724721858	0.07651438990720852	NM_003344
0.1351115724721858	0.07651438990720935	NM_182697
0.13511886208293958	0.07652272814917149	NM_015696
0.1352448095920549	0.07660669887124953	NM_003475
0.1352448095920549	0.07660669887125207	NM_001143994
0.1352448095920549	0.07660669887125214	NM_001143993
0.13528417711738927	0.07663321306144877	NM_173528
0.1353173799833988	0.07665623747361419	NR_026845
0.13535286230259674	0.07668477269779704	NM_001892
0.13535286230259674	0.07668477270667777	NM_001025105
0.13540832351953483	0.07672041362495237	NM_000797
0.13544438129605338	0.0767450636838266	NM_033061
0.135580911630459	0.07682664856083775	NM_153837
0.13560785210968576	0.07684613966220649	NM_207629
0.1356106236745124	0.07685193566997045	NM_130782
0.1356294653931691	0.07686683947268502	NR_030194
0.1356783238632391	0.07689875712196421	NM_003370
0.13568666279178426	0.0769077111873044	NM_001104546
0.13570914133588516	0.07692890908966507	NM_001135058
0.13570914133588516	0.07692890908966657	NM_004086
0.13571411922084886	0.07694614752517108	NM_139078
0.13571411922084886	0.07694614753920098	NM_003668
0.13571411922084886	0.07695256397267082	NM_003422
0.13571411922084886	0.0769525639759737	NM_198055
0.13571411922084886	0.07695287410671801	NM_199282
0.13576475621790993	0.07698724674079224	NM_001145414
0.13576475621790993	0.07699004683635448	NR_024397
0.1357780507779719	0.077001816607773	NM_016626
0.13594706702807463	0.07710678368579206	NM_020956
0.13594706702807463	0.07710678368579316	NM_181882
0.13594706702807463	0.07711037602601951	NM_080606
0.1359901366828082	0.07715175449368915	NM_031314
0.1359901366828082	0.07715175449369027	NM_001077442
0.1359901366828082	0.07715175449369059	NM_004500
0.1359901366828082	0.07715175449369265	NM_001077443
0.13611062880671979	0.07722435470622424	NM_020803
0.13611238705515358	0.07723049461949813	NM_024956
0.13611238705515358	0.07723383438217117	NM_001031720
0.13611904436620037	0.07725033570404834	NM_170665
0.13611904436620037	0.0772503357040506	NM_001681
0.13611904436620037	0.07725033570405601	NM_001135765
0.1361772454397955	0.07728760907602278	NR_028474
0.13621258328580915	0.07731190930187261	NM_001135215
0.13631272868282168	0.07737899622335652	NM_000046
0.13631272868282168	0.07738149198829422	NM_001939
0.13631272868282168	0.07738149198829465	NM_001171184
0.1363168851219175	0.07738809892569755	NM_181684
0.13632801661199295	0.07740234798328756	NM_024551
0.13632801661199295	0.07741172902199311	NM_007158
0.13632801661199295	0.07741172902199672	NM_001007553
0.13632801661199295	0.07741172902199726	NM_001130523
0.13632801661199295	0.07741565721797132	NM_024831
0.13636342467497128	0.07744001302816808	NM_000553
0.13638572792963471	0.07747392677320658	NM_001145315
0.13638572792963471	0.07747392677393126	NM_001145318
0.13638572792963471	0.07747392677395122	NM_024918
0.13638572792963471	0.07747392677395676	NM_001145317
0.13638572792963471	0.07747392677401291	NM_001145316
0.13646324453419503	0.07752646405505467	NM_004761
0.13646324453419503	0.07752646406156846	NR_028387
0.1364719930894512	0.0775447957854009	NM_024689
0.1364719930894512	0.07754844322701332	NM_001142551
0.1364719930894512	0.07754844325781429	NM_001142550
0.1364719930894512	0.0775484432595601	NM_014969
0.1364771367763973	0.07755987093116126	NM_021952
0.1364771367763973	0.07755987093116191	NM_001144774
0.13652463108898005	0.07759536965214389	NM_031157
0.13652463108898005	0.07759536971689678	NM_002136
0.13655495904408171	0.07761686180850434	NM_032330
0.13660490057734626	0.07764950461869906	NM_152742
0.13665009964690136	0.07768079332629489	NR_004403
0.13665009964690136	0.07768371247141882	NM_014159
0.13666044873139027	0.07769385391515382	NM_005208
0.13666160130208233	0.07770302550509106	NM_001166694
0.13666160130208233	0.07770302550509123	NM_000743
0.13666881640161554	0.07771138625640563	NM_006773
0.1367786518332926	0.07777810169993114	NM_001042522
0.1368409011366421	0.07781776302875476	NM_138446
0.13690989384022825	0.07786552914141774	NM_030667
0.13690989384022825	0.07786552914144969	NM_002848
0.13692929067449802	0.07788082731888475	NM_004378
0.13696180062513275	0.0779039797682127	NM_024508
0.13696180062513275	0.077907852938631	NM_024092
0.13701774791689175	0.07794724123600491	NM_031418
0.13701774791689175	0.07794821591159126	NR_001580
0.13704115169011033	0.07796580010935765	NR_027410
0.13704405068305214	0.07797171949500006	NM_006888
0.13705265232423758	0.07798515413302247	NM_001142854
0.13705265232423758	0.07798515413302258	NM_032261
0.13731514422246155	0.07813879475711395	NR_030317
0.137338057539635	0.0781561127595156	NM_006933
0.13743488288224798	0.07821834665000164	NM_001008540
0.13743488288224798	0.07821977848592078	NR_002944
0.13744640334130376	0.07823061786737695	NM_017681
0.1374718828900803	0.07824940352202864	NR_030322
0.13753859318036296	0.0782916607095423	NM_138360
0.1376392308497332	0.07835323573330298	NM_152309
0.13764785879041838	0.07836243621735323	NR_026592
0.13766452752493638	0.0783762150849267	NR_002807
0.13771072049879668	0.07840680487550669	NM_001037163
0.13774699872880342	0.07843175218951062	NM_032663
0.13776541195138145	0.07844652905251749	NR_002973
0.13783343393638434	0.07850041223944677	NM_199189
0.13783343393638434	0.07850052029087423	NR_028077
0.13783343393638434	0.07850572919060879	NM_004928
0.13783343393638434	0.0785153249584768	NM_031968
0.13783343393638434	0.07851532495862029	NM_012336
0.13783343393638434	0.07851532495862595	NM_001083608
0.13783343393638434	0.07851532495871434	NM_001038618
0.1378777246969703	0.07855337708030577	NM_001006933
0.1378777246969703	0.07855337708030592	NM_032926
0.1378777246969703	0.07855344288914133	NM_000926
0.1380032525696362	0.07863310653864014	NM_016541
0.1380032525696362	0.0786335601589374	NM_138381
0.13802053070740783	0.07864770566389588	NM_002379
0.13807834765136334	0.07868495357997707	NM_017558
0.1381489794355769	0.07872950812851941	NM_006413
0.13823401411421254	0.07878576204909236	NM_138348
0.13823401411421254	0.07879088989192018	NM_016622
0.13823401411421254	0.0787908898919203	NM_145644
0.1382648117035299	0.07882136831906529	NM_001142464
0.1382648117035299	0.07882136832045633	NM_001142465
0.1382648117035299	0.0788213683220472	NM_016581
0.13826904939387416	0.07882809237738256	NM_014389
0.13828562125557786	0.07884615764179362	NM_199248
0.13828562125557786	0.07884615764179657	NM_199247
0.13831097250005453	0.07888041087287727	NM_001142555
0.13831097250005453	0.07888215992525043	NM_001035512
0.13831097250005453	0.07888215992525059	NM_001035513
0.13831097250005453	0.07888215992525076	NM_001035511
0.13831097250005453	0.07888215992525076	NM_003001
0.13834443246667208	0.07890573814515567	NM_001085430
0.13834443246667208	0.07891417477281026	NM_001130090
0.13834443246667208	0.07891417477308425	NM_031294
0.13838943221583624	0.0789484674530957	NM_017901
0.13838943221583624	0.07894846745309858	NM_001143819
0.13843012592903375	0.07897599569267177	NM_016091
0.1384645612508139	0.07899995578811159	NM_001164407
0.13846591210187809	0.07900504089267749	NM_007310
0.13848861727859488	0.07902231096849592	NM_006422
0.13850396847527088	0.0790353860115944	NM_005872
0.13853719154319602	0.07905866090589005	NM_002865
0.1385431865145044	0.07906639883466263	NM_020185
0.1386206181377306	0.07912369709358842	NM_001268
0.1386206181377306	0.07914212254450044	NM_000345
0.1386206181377306	0.07914212254458082	NM_001146054
0.1386206181377306	0.07914212254492467	NM_007308
0.1386206181377306	0.07914212254519525	NM_001146055
0.1386206181377306	0.07915542621047446	NM_021259
0.1386206181377306	0.07916181514053462	NR_024143
0.1386206181377306	0.07916181514055055	NR_024142
0.1386206181377306	0.07916181514055337	NR_024140
0.1386206181377306	0.07916181514055562	NR_024141
0.1386206181377306	0.07916181514056221	NR_015402
0.1386206181377306	0.07916782875506177	NM_002611
0.1386206181377306	0.07917105784459952	NM_001126181
0.1386206181377306	0.0791710578446003	NM_006176
0.13862595143026155	0.07917861411802876	NR_024422
0.13862595143026155	0.07918274261916729	NM_005424
0.13865882799299065	0.07920584201394333	NM_021065
0.13875173137767988	0.07926527055921544	NM_001012961
0.13875173137767988	0.07926866494935055	NR_003703
0.13875173137767988	0.0792718809291811	NM_033418
0.1387590388677959	0.07928226588656791	NM_001004456
0.1387590388677959	0.07928470289641805	NM_005471
0.13876716815691295	0.07929367161555513	NR_002226
0.13884905535166342	0.07934478952918013	NM_003021
0.13887829412527342	0.07937015238165099	NR_024555
0.13887829412527342	0.07937015239128076	NR_024554
0.1388936365567302	0.0793832484377174	NM_144645
0.13894772923766666	0.07943009734650243	NM_001011718
0.13894772923766666	0.07944014095413063	NM_001017974
0.13894772923766666	0.07944014095413215	NM_004199
0.13894772923766666	0.0794401409541322	NM_001142599
0.13894772923766666	0.07944014095413267	NM_001142598
0.13894772923766666	0.07944014095413303	NM_001017973
0.13899511867457168	0.07947156564087961	NM_001118
0.13905159048746835	0.07950818648456197	NM_138434
0.1390756119078178	0.07952625505490972	NR_003661
0.13914167421771625	0.07956836626527533	NM_021004
0.13916230037610527	0.07958449744821575	NR_024390
0.13919548535120835	0.07960781247651988	NM_024893
0.13922231925452772	0.07963183506435262	NM_001127350
0.13922231925452772	0.07963183506435363	NM_017638
0.13925674494567894	0.07966020379017974	NM_001082968
0.13925674494567894	0.07966020379066864	NM_001033551
0.1392744430851484	0.07968124474164694	NM_001944
0.1392744430851484	0.07969278351854535	NM_170745
0.1392744430851484	0.07969278351854672	NM_170610
0.1392744430851484	0.0796963652626723	NM_014977
0.1392744430851484	0.07969636527067586	NM_001164814
0.1392744430851484	0.0796963652788294	NM_001164815
0.13927600884168256	0.07971028012725168	NM_153051
0.13927600884168256	0.07971028012725195	NM_153050
0.13927600884168256	0.079710280127252	NM_021090
0.1393051316804875	0.07973128821084549	NM_020683
0.139334691527735	0.07975688969914123	NM_173210
0.139334691527735	0.07975688970075465	NM_170695
0.13938399852874675	0.07978945662647645	NR_024434
0.13939648827381854	0.07980094968077735	NM_002913
0.1393986984937945	0.07980858648106959	NM_016937
0.1393986984937945	0.07981090187647141	NM_138468
0.13950691777229562	0.07987774197139204	NM_152344
0.13950691777229562	0.07988975072006223	NM_000245
0.13950691777229562	0.07988975072006885	NM_001127500
0.13950691777229562	0.07989459552110235	NM_015941
0.13950691777229562	0.07989459552111902	NM_213619
0.13953038221122424	0.07991238098786417	NM_178006
0.13956829615605326	0.07993844394405718	NM_001130867
0.13957799391222372	0.07995349815695606	NM_152375
0.13957799391222372	0.07995704549374359	NM_001031855
0.13957799391222372	0.07995704549374441	NM_024778
0.13961982135312262	0.07998659356037532	NM_152554
0.13961982135312262	0.07999840764200468	NM_001159323
0.13961982135312262	0.07999840764200476	NM_001159322
0.13961982135312262	0.07999840764200697	NM_003706
0.13963131361017717	0.08001804449175365	NM_001018160
0.13963131361017717	0.0800180444917544	NM_003905
0.13963131361017717	0.0800180444917548	NM_001018159
0.1396821684647783	0.08005697040963762	NM_001001330
0.1396821684647783	0.08006671947713202	NM_014898
0.1396821684647783	0.08008200597469077	NM_001130056
0.1396821684647783	0.08008200597469121	NM_001130054
0.1396821684647783	0.08008200597469219	NM_032378
0.1396821684647783	0.08008200597469227	NM_001130053
0.1396821684647783	0.08008200597469431	NM_001130055
0.1396821684647783	0.08008200597469685	NM_001960
0.1397084987558868	0.08010580775552513	NM_001277
0.1397084987558868	0.08010580775552531	NM_212469
0.1397118673041349	0.08011209241596544	NM_001123168
0.1397609993812598	0.08014461994804964	NM_152615
0.13980013211512277	0.08017577216024438	NM_005897
0.13980013211512277	0.08017577216024646	NM_001145349
0.13989491983234145	0.08023659510187356	NM_024969
0.13989491983234145	0.0802442354937425	NM_001024074
0.13989491983234145	0.08026648403374173	NM_001039573
0.13989491983234145	0.08026648403374377	NM_001143998
0.13989491983234145	0.08026648403374859	NM_003003
0.13989491983234145	0.08026648403374892	NM_001143999
0.13989491983234145	0.08026936339230248	NM_178191
0.13989491983234145	0.08026936339230285	NM_016311
0.13989491983234145	0.08026936339230285	NM_178190
0.14007553886790977	0.08037736411140482	NM_005108
0.14012779012424154	0.08041171280358188	NM_005994
0.14019545585533724	0.08045491076037893	NM_178525
0.14020463139028363	0.0804654850968795	NM_018652
0.14020463139028363	0.08046891351059464	NM_001073
0.14029598507692734	0.0805257163676101	NM_152587
0.14047700370007238	0.0806383697627723	NM_001135953
0.14047700370007238	0.0806383697627729	NM_025211
0.14051554040436326	0.0806648693341431	NM_016058
0.14055032477891793	0.0806896474104688	NM_006874
0.14055032477891793	0.08069359644719705	NM_022143
0.1406170581787266	0.08074570771654113	NM_001013
0.1406170581787266	0.08074635053729819	NM_032507
0.1406170581787266	0.08074770009714725	NM_032595
0.1406170581787266	0.08074943547809346	NM_006818
0.14062690135123848	0.08075946964556231	NM_017819
0.14067619500023937	0.08079216134618346	NM_001164450
0.14073146579719664	0.08082828905838242	NM_001142303
0.14074679523296812	0.08085024979482076	NM_205846
0.14074679523296812	0.08085024979482124	NM_138492
0.14074679523296812	0.08085024979482149	NM_182960
0.140854060942576	0.08091625604780563	NM_005934
0.14088539710085818	0.08094303723882049	NR_027671
0.14088539710085818	0.0809430372388211	NM_020120
0.14107705208232602	0.08105754472481122	NM_001008778
0.14114500169437535	0.0811097795927367	NM_170607
0.14114500169437535	0.08110977959273784	NM_198205
0.14114500169437535	0.08110977959273898	NM_198204
0.14123309872869882	0.08117043383381595	NM_012067
0.14123309872869882	0.08117419472253656	NM_032256
0.14123309872869882	0.0811780074857701	NM_006314
0.14123309872869882	0.08117800748577016	NR_023345
0.14126615036652676	0.08120140655454869	NM_016641
0.14130823693325717	0.08123440429421534	NM_001129996
0.14130823693325717	0.08123440429421683	NM_013360
0.14133319651023685	0.08125315662773043	NM_013435
0.1413769253458981	0.08128270164150657	NM_006502
0.14157648272158138	0.08140184569269462	NM_173543
0.14178184944342506	0.0815243425446802	NM_001343
0.14178987615347693	0.0815333758463394	NM_012264
0.1418125374293388	0.0815508254127213	NM_001136108
0.14189219649824444	0.08160211736629902	NM_014187
0.14189219649824444	0.08160547650540899	NM_198317
0.14195417898917242	0.08164554714155711	NM_173482
0.1419988445844063	0.08167566121481087	NM_001136051
0.1420444997232027	0.08170634727332353	NM_012108
0.14205233249907367	0.08171527894927083	NM_012186
0.14206134145975366	0.08173300454660809	NM_175875
0.14206134145975366	0.08173374057625515	NR_031650
0.14206134145975366	0.08173374057625574	NR_002989
0.14207458720223945	0.08174578822448289	NR_023353
0.1420804056492574	0.08176241702296949	NM_201522
0.1420804056492574	0.08176241702299733	NM_201521
0.1420804056492574	0.08176241702299916	NM_201523
0.14209431310128395	0.08177484772794649	NM_016437
0.14214140205348916	0.08180637618651455	NM_005719
0.1422294179942207	0.08186146348816742	NM_182765
0.14223552816100846	0.08186941209317346	NM_181786
0.14224620107643995	0.0818844196699453	NR_024462
0.14224620107643995	0.0818844196699454	NR_024461
0.14230435873127717	0.08192233227142386	NM_018558
0.1423711116041144	0.08196519689378769	NM_178542
0.14239843526976262	0.0819928327247767	NM_000764
0.14239843526976262	0.08199283272477696	NM_030589
0.14239843526976262	0.08199423829330134	NM_019065
0.14252399083318484	0.08207097509154637	NM_005702
0.14253334790181543	0.08208080438466232	NM_152347
0.142543758499469	0.08209124099039339	NM_032738
0.14257594366505194	0.0821142189413853	NR_026919
0.1425895254357833	0.08213092687666791	NM_015601
0.1425895254357833	0.08213092687748147	NM_022079
0.14263427495141034	0.08216435862140274	NR_004405
0.14263427495141034	0.08216559092982098	NM_001162367
0.14272485846217794	0.08222860963965066	NM_001145079
0.14272485846217794	0.08223556062449436	NM_018556
0.14272485846217794	0.0822355606244966	NM_001039508
0.14272485846217794	0.08223556062449662	NM_080816
0.14272623911621246	0.0822585917907544	NM_004016
0.14272623911621246	0.08225859179075605	NM_004018
0.14272623911621246	0.08225859179075745	NM_004017
0.14272623911621246	0.08225859179075748	NM_004015
0.14272623911621246	0.08225859179075783	NM_004019
0.14273295614456785	0.08227170986398008	NM_080742
0.14273295614456785	0.08228025243435955	NM_005888
0.14273295614456785	0.08228025243438569	NM_213611
0.14273295614456785	0.08228025243443167	NM_002635
0.1427710924654379	0.08231520586923112	NM_001145665
0.1427710924654379	0.08231520586923256	NM_001029997
0.1427710924654379	0.08232009152478803	NR_029683
0.1427710924654379	0.08232232851604991	NM_020226
0.1427710924654379	0.08232447925361107	NM_004240
0.14277268519217778	0.08233429480549945	NM_203284
0.14277268519217778	0.08233429480703018	NM_015874
0.1427811558752609	0.08234362853166337	NR_030394
0.14280742402633131	0.08236322735487607	NM_052937
0.1428173053959724	0.08237337633778417	NM_004364
0.14282801284594634	0.08238400242425871	NM_003523
0.14287717915662282	0.08241681366381748	NR_029667
0.14292613084653708	0.08244950415943128	NM_012157
0.14295983152607733	0.0824769597567061	NM_005717
0.14295983152607733	0.08248230823108277	NM_001109660
0.14295983152607733	0.08248230823108288	NM_001109659
0.14296384842652904	0.08248908036276141	NM_032283
0.14297007777785806	0.08249712938144678	NM_000123
0.14298081997150025	0.0825077829461016	NM_007371
0.14303509104100426	0.08254355708763132	NM_032497
0.1430720423760614	0.08257473011196798	NR_024022
0.1430720423760614	0.08257473011196878	NM_006515
0.1430720423760614	0.08258605724305228	NM_001105248
0.1430720423760614	0.0825860572430533	NM_001105249
0.1430720423760614	0.08259162862217279	NM_001042474
0.1430720423760614	0.0825916286253284	NM_152477
0.14307719049208983	0.08259905856039884	NM_001029955
0.14315767022583248	0.08264998042046645	NM_006984
0.14332750730929633	0.08275249923478721	NR_002977
0.1434078660635761	0.08280336405633852	NM_004548
0.1434893332457509	0.08285487392379433	NR_000015
0.14349163832201783	0.08286514689967728	NM_001164841
0.14349163832201783	0.08286514690161023	NM_020408
0.14352431920082154	0.08289296381586654	NM_001083613
0.14352431920082154	0.08289296381586676	NM_194280
0.1435334388979305	0.08290270321090974	NM_182975
0.14353366788817482	0.08291178005168738	NM_001127178
0.14353366788817482	0.08291178005168794	NM_017733
0.1437730430413099	0.08305453411808704	NR_024004
0.14389604350192153	0.08313007236770509	NM_152527
